STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON
13,053,020100,13053020100,201,Census Tract 201,G5020,S,154560513,2004242,+32.2725435,-084.7487963
13,245,010511,13245010511,105.11,Census Tract 105.11,G5020,S,7435134,17640,+33.3973807,-082.0050858
13,245,010300,13245010300,103,Census Tract 103,G5020,S,5329457,34571,+33.4496118,-082.0205011
13,245,010508,13245010508,105.08,Census Tract 105.08,G5020,S,3435321,28327,+33.4225797,-082.0238980
13,241,970202,13241970202,9702.02,Census Tract 9702.02,G5020,S,230717003,1562005,+34.9073109,-083.2434438
13,241,970201,13241970201,9702.01,Census Tract 9702.01,G5020,S,178819217,624891,+34.9168929,-083.5041703
13,221,960300,13221960300,9603,Census Tract 9603,G5020,S,402472301,1178446,+33.7802247,-083.0927597
13,135,050219,13135050219,502.19,Census Tract 502.19,G5020,S,2853880,445,+33.9955121,-084.1556406
13,135,050526,13135050526,505.26,Census Tract 505.26,G5020,S,2760345,18163,+33.9365938,-084.1239429
13,105,000200,13105000200,2,Census Tract 2,G5020,S,263526030,32649123,+34.1839641,-082.7833857
13,245,000300,13245000300,3,Census Tract 3,G5020,S,1626335,169420,+33.4812657,-081.9904179
13,045,910103,13045910103,9101.03,Census Tract 9101.03,G5020,S,55407192,752911,+33.6914721,-084.9611659
13,285,960202,13285960202,9602.02,Census Tract 9602.02,G5020,S,154337719,32221870,+33.0978201,-085.1493205
13,285,960201,13285960201,9602.01,Census Tract 9602.01,G5020,S,60539700,9860305,+33.1494897,-085.0200228
13,137,000201,13137000201,2.01,Census Tract 2.01,G5020,S,59394589,957591,+34.6007495,-083.6022957
13,257,970302,13257970302,9703.02,Census Tract 9703.02,G5020,S,16061947,227317,+34.5481403,-083.3100686
13,257,970301,13257970301,9703.01,Census Tract 9703.01,G5020,S,13853209,59905,+34.5623524,-083.3396654
13,215,001200,13215001200,12,Census Tract 12,G5020,S,2999919,0,+32.4810692,-084.9620096
13,215,001600,13215001600,16,Census Tract 16,G5020,S,1872326,431367,+32.4872648,-084.9907306
13,215,001800,13215001800,18,Census Tract 18,G5020,S,1114790,0,+32.4768781,-084.9758191
13,215,001100,13215001100,11,Census Tract 11,G5020,S,3257859,0,+32.4876145,-084.9498107
13,215,002000,13215002000,20,Census Tract 20,G5020,S,2158228,0,+32.4713762,-084.9409806
13,215,002100,13215002100,21,Census Tract 21,G5020,S,3117330,0,+32.4815727,-084.9276264
13,049,010200,13049010200,102,Census Tract 102,G5020,S,785637164,1438094,+30.5779012,-082.1042465
13,027,960500,13027960500,9605,Census Tract 9605,G5020,S,106887928,347926,+30.7769129,-083.5298134
13,027,960200,13027960200,9602,Census Tract 9602,G5020,S,258036725,3106734,+30.9509090,-083.6820015
13,027,960400,13027960400,9604,Census Tract 9604,G5020,S,134385261,2124578,+30.8423203,-083.5478189
13,037,950100,13037950100,9501,Census Tract 9501,G5020,S,480739622,7127620,+31.5256326,-084.5590576
13,037,950200,13037950200,9502,Census Tract 9502,G5020,S,245451880,1143850,+31.5233783,-084.7476835
13,027,960600,13027960600,9606,Census Tract 9606,G5020,S,427540482,1928285,+30.7215211,-083.6035539
13,215,002200,13215002200,22,Census Tract 22,G5020,S,1573789,0,+32.4664740,-084.9544752
13,215,002300,13215002300,23,Census Tract 23,G5020,S,1176577,0,+32.4636618,-084.9664132
13,093,970300,13093970300,9703,Census Tract 9703,G5020,S,429922482,4692329,+32.1044464,-083.7592720
13,093,970200,13093970200,9702,Census Tract 9702,G5020,S,283466256,2241290,+32.1761692,-083.9267073
13,215,002400,13215002400,24,Census Tract 24,G5020,S,992435,0,+32.4571525,-084.9654788
13,215,002500,13215002500,25,Census Tract 25,G5020,S,2409169,269528,+32.4536939,-084.9819852
13,093,970100,13093970100,9701,Census Tract 9701,G5020,S,303519908,5208266,+32.2290836,-083.7348936
13,059,130300,13059130300,1303,Census Tract 1303,G5020,S,17373391,210073,+33.9906785,-083.4127849
13,059,150400,13059150400,1504,Census Tract 1504,G5020,S,14314473,431871,+33.9069629,-083.3695606
13,059,002000,13059002000,20,Census Tract 20,G5020,S,1993311,15982,+33.9401258,-083.3996497
13,059,000100,13059000100,1,Census Tract 1,G5020,S,846189,22399,+33.9601681,-083.3742173
13,059,140300,13059140300,1403,Census Tract 1403,G5020,S,27227890,708946,+34.0088515,-083.3720732
13,059,150900,13059150900,1509,Census Tract 1509,G5020,S,48148460,868950,+33.8869804,-083.2932606
13,059,001200,13059001200,12,Census Tract 12,G5020,S,3470554,97440,+33.9328080,-083.4059538
13,059,130500,13059130500,1305,Census Tract 1305,G5020,S,30866372,467122,+33.9580368,-083.4977546
13,059,140500,13059140500,1405,Census Tract 1405,G5020,S,21229383,213743,+33.9673636,-083.3253653
13,059,150300,13059150300,1503,Census Tract 1503,G5020,S,6393619,139109,+33.9247487,-083.4157339
13,059,150500,13059150500,1505,Census Tract 1505,G5020,S,5884845,181352,+33.9253865,-083.3509708
13,059,140600,13059140600,1406,Census Tract 1406,G5020,S,32247198,325226,+33.9612283,-083.2862872
13,215,002700,13215002700,27,Census Tract 27,G5020,S,3720586,0,+32.4483799,-084.9672205
13,215,002800,13215002800,28,Census Tract 28,G5020,S,1746085,0,+32.4589142,-084.9509794
13,215,002901,13215002901,29.01,Census Tract 29.01,G5020,S,2393490,6560,+32.4561246,-084.9340796
13,215,002902,13215002902,29.02,Census Tract 29.02,G5020,S,3093014,0,+32.4421487,-084.9362786
13,215,003000,13215003000,30,Census Tract 30,G5020,S,1852867,0,+32.4431020,-084.9512610
13,215,003400,13215003400,34,Census Tract 34,G5020,S,2066291,0,+32.4120320,-084.9462104
13,067,031212,13067031212,312.12,Census Tract 312.12,G5020,S,3992991,200958,+33.8546655,-084.4647072
13,039,990000,13039990000,9900,Census Tract 9900,G5020,S,0,207164929,+30.8508364,-081.3878489
13,215,010106,13215010106,101.06,Census Tract 101.06,G5020,S,6921086,64653,+32.5362348,-084.8902711
13,215,010204,13215010204,102.04,Census Tract 102.04,G5020,S,5821980,25509,+32.5448583,-084.9099596
13,215,010205,13215010205,102.05,Census Tract 102.05,G5020,S,5004409,15244,+32.5475218,-084.9444995
13,081,010201,13081010201,102.01,Census Tract 102.01,G5020,S,200604824,9546543,+31.8912845,-083.8548337
13,097,080403,13097080403,804.03,Census Tract 804.03,G5020,S,42342466,51659,+33.7165767,-084.8463379
13,117,130503,13117130503,1305.03,Census Tract 1305.03,G5020,S,13723287,20144166,+34.2151771,-083.9867899
13,117,130301,13117130301,1303.01,Census Tract 1303.01,G5020,S,20631633,331106,+34.2646715,-084.2031916
13,117,130604,13117130604,1306.04,Census Tract 1306.04,G5020,S,6358030,21984,+34.1005392,-084.1903303
13,117,130409,13117130409,1304.09,Census Tract 1304.09,G5020,S,8855826,31795,+34.2253448,-084.1181123
13,117,130508,13117130508,1305.08,Census Tract 1305.08,G5020,S,11335406,147265,+34.1569874,-084.1024530
13,117,130602,13117130602,1306.02,Census Tract 1306.02,G5020,S,5564226,29195,+34.1206853,-084.2466417
13,117,130607,13117130607,1306.07,Census Tract 1306.07,G5020,S,7704708,35755,+34.1365493,-084.1398461
13,117,130611,13117130611,1306.11,Census Tract 1306.11,G5020,S,6164520,177828,+34.1071083,-084.1158515
13,117,130610,13117130610,1306.10,Census Tract 1306.10,G5020,S,10366116,206212,+34.0783942,-084.1207384
13,117,130603,13117130603,1306.03,Census Tract 1306.03,G5020,S,15336899,103818,+34.1145426,-084.2107577
13,059,000600,13059000600,6,Census Tract 6,G5020,S,1350483,0,+33.9549687,-083.3861555
13,059,000900,13059000900,9,Census Tract 9,G5020,S,2482800,1994,+33.9517142,-083.4061238
13,059,001700,13059001700,17,Census Tract 17,G5020,S,3481084,20225,+33.9599922,-083.4260558
13,059,001800,13059001800,18,Census Tract 18,G5020,S,2084583,0,+33.9593904,-083.4043423
13,059,001900,13059001900,19,Census Tract 19,G5020,S,2972604,33941,+33.9662410,-083.3887457
13,059,002100,13059002100,21,Census Tract 21,G5020,S,1672744,0,+33.9416478,-083.3850318
13,067,030278,13067030278,302.78,Census Tract 302.78,G5020,S,13019295,112553,+34.0216538,-084.5878707
13,067,030511,13067030511,305.11,Census Tract 305.11,G5020,S,4362603,0,+33.9727937,-084.5179936
13,067,030509,13067030509,305.09,Census Tract 305.09,G5020,S,3522617,16597,+34.0069599,-084.4957404
13,067,031216,13067031216,312.16,Census Tract 312.16,G5020,S,1409360,8510,+33.8670071,-084.4883657
13,067,031411,13067031411,314.11,Census Tract 314.11,G5020,S,5948299,0,+33.8653647,-084.6209497
13,067,030906,13067030906,309.06,Census Tract 309.06,G5020,S,4989628,50605,+33.9301676,-084.5812034
13,067,030248,13067030248,302.48,Census Tract 302.48,G5020,S,6806089,136876,+34.0277490,-084.5614772
13,067,030369,13067030369,303.69,Census Tract 303.69,G5020,S,3147349,104853,+33.9972369,-084.4288057
13,067,030354,13067030354,303.54,Census Tract 303.54,G5020,S,5950587,228288,+33.9280590,-084.4465410
13,069,010801,13069010801,108.01,Census Tract 108.01,G5020,S,87261712,994323,+31.4241690,-082.8009061
13,117,130506,13117130506,1305.06,Census Tract 1305.06,G5020,S,10311063,365091,+34.2367847,-084.0899128
13,117,130104,13117130104,1301.04,Census Tract 1301.04,G5020,S,20871371,8761027,+34.2724242,-083.9775635
13,117,130101,13117130101,1301.01,Census Tract 1301.01,G5020,S,25776556,356865,+34.2873920,-084.0556222
13,117,130509,13117130509,1305.09,Census Tract 1305.09,G5020,S,8570521,1239981,+34.1990018,-084.1097848
13,117,130204,13117130204,1302.04,Census Tract 1302.04,G5020,S,17043598,244274,+34.3138064,-084.0927553
13,053,020201,13053020201,202.01,Census Tract 202.01,G5020,S,6446780,1601,+32.3568457,-084.9702381
13,117,130410,13117130410,1304.10,Census Tract 1304.10,G5020,S,11685480,85888,+34.1953261,-084.1634389
13,117,130601,13117130601,1306.01,Census Tract 1306.01,G5020,S,17293535,94884,+34.1456754,-084.2285487
13,059,002200,13059002200,22,Census Tract 22,G5020,S,1818447,19266,+33.9266817,-083.3839939
13,059,030200,13059030200,302,Census Tract 302,G5020,S,4442381,47313,+33.9538716,-083.3562739
13,059,130400,13059130400,1304,Census Tract 1304,G5020,S,14008906,111252,+33.9835443,-083.4402580
13,117,130302,13117130302,1303.02,Census Tract 1303.02,G5020,S,11977959,72288,+34.1986127,-084.2423754
13,117,130608,13117130608,1306.08,Census Tract 1306.08,G5020,S,8660788,55847,+34.0733501,-084.1471013
13,117,130201,13117130201,1302.01,Census Tract 1302.01,G5020,S,37680907,634942,+34.3211986,-084.2011557
13,117,130103,13117130103,1301.03,Census Tract 1301.03,G5020,S,21477882,2480135,+34.3195206,-083.9788647
13,117,130102,13117130102,1301.02,Census Tract 1301.02,G5020,S,13751050,43885,+34.2789643,-084.0161734
13,117,130202,13117130202,1302.02,Census Tract 1302.02,G5020,S,15292051,298483,+34.2741181,-084.1323500
13,117,130203,13117130203,1302.03,Census Tract 1302.03,G5020,S,31249651,268415,+34.3068456,-084.1453121
13,117,130406,13117130406,1304.06,Census Tract 1304.06,G5020,S,7129280,45175,+34.1768153,-084.1672478
13,117,130306,13117130306,1303.06,Census Tract 1303.06,G5020,S,8079549,131659,+34.1791598,-084.2004355
13,117,130304,13117130304,1303.04,Census Tract 1303.04,G5020,S,12454512,128814,+34.1615418,-084.2282171
13,117,130307,13117130307,1303.07,Census Tract 1303.07,G5020,S,12218200,115524,+34.2228349,-084.2124866
13,135,050542,13135050542,505.42,Census Tract 505.42,G5020,S,3643684,41390,+33.9495818,-084.1250112
13,059,150600,13059150600,1506,Census Tract 1506,G5020,S,3492259,96579,+33.9359610,-083.3355465
13,059,140400,13059140400,1404,Census Tract 1404,G5020,S,13846939,150111,+34.0112430,-083.3386514
13,117,130303,13117130303,1303.03,Census Tract 1303.03,G5020,S,18163835,152792,+34.2599764,-084.2447452
13,117,130505,13117130505,1305.05,Census Tract 1305.05,G5020,S,11924224,10096650,+34.2186313,-084.0449310
13,117,130504,13117130504,1305.04,Census Tract 1305.04,G5020,S,8565210,6450273,+34.1963597,-084.0717289
13,117,130305,13117130305,1303.05,Census Tract 1303.05,G5020,S,9988735,92260,+34.2233819,-084.2459236
13,051,011006,13051011006,110.06,Census Tract 110.06,G5020,S,31460139,7566626,+31.9585795,-081.0218001
13,051,011005,13051011005,110.05,Census Tract 110.05,G5020,S,73903539,34981233,+31.8872946,-081.0281552
13,215,010606,13215010606,106.06,Census Tract 106.06,G5020,S,2592665,0,+32.4978466,-084.8638076
13,215,010502,13215010502,105.02,Census Tract 105.02,G5020,S,3690096,18444,+32.5132972,-084.8805136
13,059,150800,13059150800,1508,Census Tract 1508,G5020,S,12076152,69736,+33.9042578,-083.3191479
13,145,120198,13145120198,1201.98,Census Tract 1201.98,G5020,S,321872637,8184203,+32.8184769,-085.0120989
13,145,120200,13145120200,1202,Census Tract 1202,G5020,S,169259585,643256,+32.7946435,-084.7569323
13,073,030103,13073030103,301.03,Census Tract 301.03,G5020,S,5109918,0,+33.5528239,-082.1085709
13,191,980000,13191980000,9800,Census Tract 9800,G5020,S,20288090,408797,+31.5539877,-081.5832293
13,191,990000,13191990000,9900,Census Tract 9900,G5020,S,0,201269710,+31.4177754,-081.1980187
13,117,130507,13117130507,1305.07,Census Tract 1305.07,G5020,S,6355498,3596377,+34.1839445,-084.0827934
13,117,130605,13117130605,1306.05,Census Tract 1306.05,G5020,S,7313281,17136,+34.1356342,-084.1651084
13,117,130609,13117130609,1306.09,Census Tract 1306.09,G5020,S,6811203,28838,+34.1230729,-084.1297090
13,117,130606,13117130606,1306.06,Census Tract 1306.06,G5020,S,4426234,38240,+34.0787562,-084.1756584
13,117,130205,13117130205,1302.05,Census Tract 1302.05,G5020,S,16793346,231732,+34.2757675,-084.0933431
13,215,000200,13215000200,2,Census Tract 2,G5020,S,2980330,30415,+32.5157014,-084.9639914
13,051,010806,13051010806,108.06,Census Tract 108.06,G5020,S,14965456,2215365,+31.9798614,-081.2035921
13,051,004210,13051004210,42.10,Census Tract 42.10,G5020,S,2923586,0,+31.9912370,-081.1173083
13,051,004212,13051004212,42.12,Census Tract 42.12,G5020,S,6143083,133926,+31.9696272,-081.1616966
13,051,004211,13051004211,42.11,Census Tract 42.11,G5020,S,3574354,0,+31.9698671,-081.1430244
13,215,000300,13215000300,3,Census Tract 3,G5020,S,1630314,0,+32.5072919,-084.9750847
13,215,000400,13215000400,4,Census Tract 4,G5020,S,4401132,617083,+32.5187490,-084.9847825
13,215,000800,13215000800,8,Census Tract 8,G5020,S,1570771,0,+32.4983766,-084.9706382
13,215,000900,13215000900,9,Census Tract 9,G5020,S,1740299,2657,+32.5010251,-084.9582324
13,215,001000,13215001000,10,Census Tract 10,G5020,S,4899651,4895,+32.4977562,-084.9347312
13,069,010500,13069010500,105,Census Tract 105,G5020,S,43606976,990054,+31.5450683,-082.8867978
13,069,010100,13069010100,101,Census Tract 101,G5020,S,323470601,7104534,+31.6831279,-082.9024926
13,069,010600,13069010600,106,Census Tract 106,G5020,S,359004081,9307273,+31.5128477,-083.0119626
13,069,010200,13069010200,102,Census Tract 102,G5020,S,257247116,3892503,+31.6070079,-082.7422568
13,051,990000,13051990000,9900,Census Tract 9900,G5020,S,0,276442175,+31.8574519,-080.9432682
13,051,011600,13051011600,116,Census Tract 116,G5020,S,3098205,5507,+32.0902725,-081.1332105
13,051,011300,13051011300,113,Census Tract 113,G5020,S,633878,0,+32.0622457,-081.0982166
13,051,011400,13051011400,114,Census Tract 114,G5020,S,807063,0,+32.0561791,-081.1010266
13,051,002100,13051002100,21,Census Tract 21,G5020,S,735118,0,+32.0585060,-081.0807397
13,051,010801,13051010801,108.01,Census Tract 108.01,G5020,S,39455689,570488,+32.1289510,-081.3073009
13,005,970202,13005970202,9702.02,Census Tract 9702.02,G5020,S,194635992,1030633,+31.4896064,-082.4891054
13,199,970600,13199970600,9706,Census Tract 9706,G5020,S,229304464,1754418,+32.9129904,-084.7505410
13,139,000304,13139000304,3.04,Census Tract 3.04,G5020,S,31457198,4568260,+34.3857263,-083.9609193
13,051,004208,13051004208,42.08,Census Tract 42.08,G5020,S,3037307,74599,+31.9853784,-081.1427674
13,223,120110,13223120110,1201.10,Census Tract 1201.10,G5020,S,21244874,118873,+34.0349763,-084.7972313
13,095,000502,13095000502,5.02,Census Tract 5.02,G5020,S,6868045,67600,+31.5959171,-084.2069220
13,095,000501,13095000501,5.01,Census Tract 5.01,G5020,S,4495164,64240,+31.6000283,-084.2294717
13,095,011400,13095011400,114,Census Tract 114,G5020,S,2859051,13958,+31.5768843,-084.1633362
13,223,120107,13223120107,1201.07,Census Tract 1201.07,G5020,S,11805943,134979,+34.0328180,-084.7549360
13,233,010202,13233010202,102.02,Census Tract 102.02,G5020,S,84841586,139604,+34.0624639,-085.2106858
13,233,010201,13233010201,102.01,Census Tract 102.01,G5020,S,12221227,75977,+34.0313980,-085.2474421
13,223,120304,13223120304,1203.04,Census Tract 1203.04,G5020,S,25550235,307339,+33.9395274,-084.8833139
13,223,120208,13223120208,1202.08,Census Tract 1202.08,G5020,S,9011969,157319,+33.9348764,-084.7816413
13,223,120207,13223120207,1202.07,Census Tract 1202.07,G5020,S,5953652,33494,+33.9361396,-084.7576963
13,223,120305,13223120305,1203.05,Census Tract 1203.05,G5020,S,10642536,33165,+33.9139258,-084.8360360
13,223,120111,13223120111,1201.11,Census Tract 1201.11,G5020,S,45230142,399238,+33.9962643,-084.8450862
13,223,120401,13223120401,1204.01,Census Tract 1204.01,G5020,S,92775912,344768,+33.9260276,-084.9687466
13,223,120402,13223120402,1204.02,Census Tract 1204.02,G5020,S,83143084,366587,+33.8197735,-084.9417723
13,223,120403,13223120403,1204.03,Census Tract 1204.03,G5020,S,71409230,249099,+33.8770879,-084.9501900
13,223,120504,13223120504,1205.04,Census Tract 1205.04,G5020,S,11058781,187568,+33.8404188,-084.8564075
13,223,120506,13223120506,1205.06,Census Tract 1205.06,G5020,S,10965168,31306,+33.8742354,-084.7956435
13,223,120206,13223120206,1202.06,Census Tract 1202.06,G5020,S,11591134,9342,+33.9085148,-084.7300307
13,223,120106,13223120106,1201.06,Census Tract 1201.06,G5020,S,5052800,20122,+34.0084901,-084.7424244
13,223,120505,13223120505,1205.05,Census Tract 1205.05,G5020,S,13937926,111557,+33.8516828,-084.8233657
13,223,120606,13223120606,1206.06,Census Tract 1206.06,G5020,S,6601912,98338,+33.8055746,-084.8006201
13,153,020108,13153020108,201.08,Census Tract 201.08,G5020,S,10731810,65357,+32.6404762,-083.6768373
13,245,010802,13245010802,108.02,Census Tract 108.02,G5020,S,169005435,953641,+33.3573770,-082.2220034
13,245,010801,13245010801,108.01,Census Tract 108.01,G5020,S,9917792,30634,+33.4165535,-082.1139478
13,245,011100,13245011100,111,Census Tract 111,G5020,S,2380558,0,+33.4592649,-081.9821423
13,089,023315,13089023315,233.15,Census Tract 233.15,G5020,S,23306120,363436,+33.7541928,-084.0660228
13,089,021411,13089021411,214.11,Census Tract 214.11,G5020,S,1667279,0,+33.8667772,-084.3293120
13,089,021416,13089021416,214.16,Census Tract 214.16,G5020,S,777683,0,+33.8473240,-084.3339712
13,039,010604,13039010604,106.04,Census Tract 106.04,G5020,S,10717979,1072114,+30.7517850,-081.5598166
13,039,010202,13039010202,102.02,Census Tract 102.02,G5020,S,255921642,42730530,+30.9134869,-081.5728190
13,039,010303,13039010303,103.03,Census Tract 103.03,G5020,S,7722556,115725,+30.7820128,-081.6689090
13,039,010405,13039010405,104.05,Census Tract 104.05,G5020,S,13533247,205403,+30.7738179,-081.5976086
13,039,010304,13039010304,103.04,Census Tract 103.04,G5020,S,28739724,1648566,+30.7630719,-081.7176616
13,039,010603,13039010603,106.03,Census Tract 106.03,G5020,S,10832371,2435776,+30.7312930,-081.5558142
13,039,010404,13039010404,104.04,Census Tract 104.04,G5020,S,16013601,232892,+30.8017847,-081.6449963
13,039,010406,13039010406,104.06,Census Tract 104.06,G5020,S,24936292,4184153,+30.8289405,-081.6179703
